dataset,config,model,subject,real_slope,pseudo_mean,d,n_pseudo_draws,used
erp_core,config4,M14_SE_Fz_0_150,sub-021,-0.22114972014499126,-0.10955880692841018,-0.11159091321658109,994,True
erp_core,config4,M14_SE_Fz_0_150,sub-022,0.0989745756864085,0.11077843372345637,-0.011803858037047879,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-024,0.11449870218293688,0.020731313949389388,0.0937673882335475,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-025,-0.1488532383506546,0.11172530264986069,-0.26057854100051525,977,True
erp_core,config4,M14_SE_Fz_0_150,sub-026,0.10450777145377488,0.054511697164518626,0.04999607428925625,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-027,0.06185725316197303,0.027289300331612316,0.03456795283036072,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-028,0.12694934655126677,0.04885661421685531,0.07809273233441147,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-029,0.09096567753121804,0.048553015524296216,0.04241266200692182,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-030,0.2853881348696356,,,0,False
erp_core,config4,M14_SE_Fz_0_150,sub-031,0.2794112592271169,-0.0800438729304366,0.35945513215755354,925,True
erp_core,config4,M14_SE_Fz_0_150,sub-033,0.0795172195373021,0.04087315797003864,0.038644061567263466,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-034,0.22374994538135326,-0.011190196045390587,0.23494014142674385,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-035,-0.36146729307801634,-0.08586147860465246,-0.27560581447336385,934,True
erp_core,config4,M14_SE_Fz_0_150,sub-037,0.49519365324531245,-0.08616539875939319,0.5813590520047056,8,False
erp_core,config4,M14_SE_Fz_0_150,sub-038,0.17715029824966427,0.051190948844266886,0.12595934940539738,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-039,-0.0298113991641859,,,0,False
erp_core,config4,M14_SE_Fz_0_150,sub-040,0.15493096994651298,0.025920411595404435,0.12901055835110856,871,True
erp_core,config4,M15_LZ_Fz_0_150,sub-001,-3.41924261673036,0.09449586992979897,-3.513738486660159,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-002,0.019330625324633074,-0.031646971913576044,0.05097759723820912,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-003,-0.1331365258539866,0.08831644998133428,-0.2214529758353209,4,False
erp_core,config4,M15_LZ_Fz_0_150,sub-005,1.5065808615161311,,,0,False
